,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
 -3.66526477e+00 -6.90937846e-01 -5.27694327e-01  1.87447964e-01
 -2.77796387e+00  9.35665649e+00 -6.07901890e-01  1.16985078e+01
  1.22491235e+00 -5.65508779e-01  8.49870916e+01 -6.87546153e+01
 -1.25152539e+00 -1.76102889e+00 -2.10827337e-01  2.38756860e-01
 -6.97897056e-01 -6.46008673e-01 -1.15784967e+00 -1.47296823e-01
  6.19804846e+01  1.00593165e+00 -2.53465711e-01  6.39447181e-01
 -1.40231937e+00 -2.95759477e+00  5.68779918e-02  1.09227969e+00
  7.52834930e-01 -1.77199079e+00  6.54805459e+00 -2.55416634e+00
  7.56216363e+00  2.29772949e-01  1.94495430e-01 -2.42344032e-01
  4.91869219e-01 -2.40701254e-01  4.22337832e+00 -1.78725287e+00
 -1.68890363e+00 -5.40539128e+00 -8.80663779e-02  9.30991923e-01
 -1.35781012e-01  2.55054237e-01  7.93687964e+00  3.85284197e-01
  4.93718819e+00  5.34774341e+00  1.31730963e+00 -5.94386202e-01
  1.12166936e+01  5.62502595e-02 -9.10905605e-01  5.18408730e-01
 -3.80279650e-01 -1.07299127e+01  9.36605869e-01  5.28592080e-01
  2.09749508e+01  1.74419396e+00  4.37156904e+01 -1.00941169e+00
 -5.18806740e+00  3.72491983e-01  4.45027646e-01 -1.61467387e+00
  3.43708806e+00 -1.47898686e+00  9.52527176e-01  7.48961346e+01
  1.18838374e+00  1.58141530e+01  7.87595916e+00  7.02694561e-01
 -1.71471787e-01 -5.08607911e-01  2.97656158e-01 -6.18611526e-01
 -4.56215430e+01  1.10983146e+00  3.81334468e+00  1.14994461e+00
  8.73520811e-01  6.67374653e-01 -2.18643992e+00  1.11484552e+00
 -2.41947949e-01  5.27360236e-01 -1.84979061e+00 -5.00299194e+01
 -5.00804624e+00  1.30143661e+00  5.71244819e-02  5.31009463e+01
 -9.29459702e+00 -4.67647816e+00 -6.48830520e-02 -3.24776336e+01
  8.92742755e-01  6.65445021e-01 -9.86514040e-01 -1.19730410e+01
  2.79901991e-01  3.68300029e+01  1.97335369e+00  3.67611836e+00
  1.57163719e+00 -1.33521714e+00  5.03889284e-01 -7.73011182e-01
 -1.45174634e+00  2.03073051e+00  1.65117996e-01  9.54465443e-01
  5.98386313e-01 -1.40856568e+00  2.42860603e+01 -3.10191514e-01
  8.44485928e-01 -2.22370351e+00  6.85414191e-01 -2.42142137e+01
  8.97739730e-01 -8.60524372e-01  6.95385089e+01  1.14251423e+00
 -3.79711287e+00  4.00519302e+01 -3.60702027e-03 -4.24950769e-01
  5.41534556e+00  1.00977494e-02 -2.05976992e-01 -7.56068527e-01
 -2.28695815e+00 -1.20746504e+01 -5.80997796e+01 -1.84281169e-01
  9.49442907e-02  2.43726404e-01 -4.06967907e-01 -5.56959526e+01
 -3.93933677e-01 -3.05149033e+01  1.64060091e+00 -1.04577025e+01
  2.26599150e-01  1.45365471e+00 -1.61063025e+00  2.97316244e-01
 -5.73806844e+00  1.51824296e+00  8.59161546e+00  5.92841015e-01
 -9.72709561e-01  2.57644794e+00 -1.64935085e+00  1.37531805e+00
 -1.08531386e+00  2.88394184e-01  1.52694811e+01 -1.28460401e-01
  1.36665485e+00  1.71178492e-01  8.11609943e-01  2.59095304e+00
  5.92719548e-01 -3.39845579e+01 -4.26272827e-01 -1.02940687e+00
  3.61283810e+00  9.46435305e-01 -1.47204344e+00  1.38336646e+01
  1.77511979e+01 -2.66888187e-01  6.70761839e+00 -8.97663186e-01
  5.71804682e+00 -2.20128409e+00  6.35900670e-03 -4.87139104e-01
 -1.62324313e+00  7.47711579e-01  1.57995720e+01 -2.53305204e+00
  2.06957425e-01 -7.28373326e-01  3.12068183e+01 -4.52934699e+01
  2.97217285e+00 -5.39992724e-02 -2.10412580e-01  8.21362515e-01
  6.82222912e-01  1.66208847e-01  3.95892629e-01  7.09024477e-01
 -5.32270373e-01  1.21757214e-02  1.16013839e+00 -2.84838782e+01
  2.23114093e-01  9.36970109e-02 -8.53509269e-01 -6.20980563e-01
  3.98559469e-01 -2.79433825e-01  1.10631477e+00  2.39315976e-01
 -1.12610000e+00  4.69134436e-01 -1.94357586e-01  2.30947219e+01
 -1.72453483e+00 -7.35961402e-01 -8.97000534e-01 -1.99535724e+00
  3.47847431e+01 -2.46241889e+00 -1.27035952e+00  6.88214395e+00
 -2.84362892e+01 -2.59722451e-01 -1.25545324e+00  2.21892722e-01
  1.72335244e+01 -1.23188073e+00  6.05211071e+00 -8.39925095e-01]","[ 4.48419475e+01 -3.73190914e-02  5.31503820e+01 -8.88394062e-01
  1.52951224e-01  3.88504927e+00 -8.44978334e-01  2.22966745e+01
 -1.02843444e-01  8.96009511e+00 -1.15864237e+00 -3.76868270e+01
 -1.29097145e+00 -7.51486587e+00 -9.06621049e-01 -1.12721125e+00
  5.26589541e-01 -9.19393460e-01 -6.27843015e-01  1.62757469e+00
  5.89825779e-01 -3.56510112e-01 -5.00651805e-01  9.49994282e+00
  5.05653013e-01 -3.00293479e+00 -1.67482096e+00 -5.38058099e-01
  4.69819508e-01  1.13925012e+01  3.69547522e-01  1.79537063e-01
  1.29126843e+01  1.38721093e-01  3.58391598e-01 -8.32383536e-01
 -6.30141582e+01  1.10660148e+01  3.20477435e+01  2.77419860e-01
  5.27319800e+00  1.53019186e+00  8.81227567e-01  1.11637411e+00
  3.93326606e-01  1.18045939e-01 -7.93563864e-02  2.77046729e+01
 -3.85276051e+01 -2.66502592e+00  2.02508299e+00 -1.28680989e+00
  1.16158316e+00  5.66882528e-01  7.05250469e-01 -1.54373753e+01
  1.13428125e+00 -7.79888968e-01  1.48318794e+01  2.22293611e-02
 -4.44212587e-01  4.74582593e+01  9.51700750e-02 -3.10785620e-01
 -5.93593466e+00  6.44359672e-03 -8.41809634e-01  6.28766705e+01
  5.19491021e+01  3.52346305e+01  1.60618784e+01  7.07491675e+00
  5.17632027e-01 -1.46896069e+00  1.27872087e-01 -1.18562658e+00
 -6.06057894e-01  1.22057788e+01 -8.59763006e-01 -4.45294542e+01
  4.64042065e-02 -9.09996618e+01 -1.56753700e+00 -1.26703150e+01
 -1.24800943e+01  1.17803036e+00 -1.01845049e+00 -2.14328382e+00
 -3.26483638e-02  4.55944603e+00  3.21512320e+00 -1.77194528e+00
 -7.95100459e+01  6.37491103e-02 -8.02590567e-01  1.23446392e-01
 -7.92023465e-03  1.54341367e+00 -2.49912490e-01  5.72883053e+00
  7.63203961e-01 -2.29589430e+00  2.40548169e+00 -2.46391546e-01
 -7.59757810e-01 -1.35240647e-01  5.52914212e-01  1.24168684e+00
  1.52736729e+00  3.07124151e+01 -1.31162531e+00 -1.60943442e-01
  1.59819298e+01 -1.06830232e+00  1.38460437e-01  4.15440734e+00
  1.45843399e+00 -3.02540241e-01 -7.86798297e-02  1.93749322e-01
  1.35868525e+00 -2.60045377e-01  4.10317908e-01  5.84457775e+00
 -2.18317201e+01  5.23169408e+01 -1.14522138e+01  1.67480416e+00
 -2.28482755e-01 -7.26551120e-01  2.57490839e+00  8.45297275e-01
 -3.23365740e+00 -1.83784330e+01 -4.02447090e-01  9.85705064e-01
 -3.84562129e-01  1.40769194e+01 -5.18948556e+01 -4.50551653e+01
  5.80290172e-01 -1.16899143e+00  1.76916084e+00  1.16388166e+00
 -4.42792968e-01  7.18642217e-01 -6.04887867e-01 -1.34927316e+00
 -7.79960963e-01  2.43902587e-02  5.55976514e-01 -1.21206276e+00
  7.61930107e+00 -4.71090781e+00  4.86901621e-01  6.69318628e+00
  4.21848501e+01  2.13660383e+01 -5.85900758e+00  1.17003781e-01
 -5.13327838e-01  3.53560798e-01 -7.10048727e+00  1.05912880e+00
 -1.41309547e+00 -3.04108639e+01  1.83834585e+00 -3.96385708e+01
  1.98933199e-01  3.95808962e+01  9.02741303e-01 -1.25609747e+00
 -2.55283116e-01  1.24869549e+00 -1.25958278e+00  1.50247553e+00
 -4.62369722e+01  1.98971574e+01  3.01261830e-01  5.57158951e-02
 -1.68087701e+00  1.58931105e+00  3.36525721e+01  9.34416291e-01
  2.29104597e+00 -2.41374495e+01 -6.83774710e-01 -5.93485621e-01
  3.58819249e+01 -2.10946162e+00  3.58714626e+01 -4.76232512e+01
 -5.37006573e+01  1.01387420e-01  1.26739658e-01 -6.66769586e-01
  2.82919479e+01 -6.85702935e-01 -4.91664957e-01 -1.32310435e+00
  4.38531155e+00 -2.12284505e+01 -1.03902602e+00 -1.08676683e+00
 -5.05583963e-02  1.91868540e+00 -4.49986530e-01  1.39487138e+00
 -9.54998998e-01  6.02864831e-01 -3.58243591e-01  1.93431706e+01
  1.96150093e+01 -2.56946969e-01 -7.36098675e+01  6.44739568e-01
  1.32811996e+00 -8.39232440e-01  6.65948842e+01 -2.96780081e+00
  1.20517479e-01  3.60924821e+01  1.21914899e+00  7.16332134e-01
  1.69492078e+00 -1.78025363e-02 -6.99932655e-01 -2.28626330e+01
  2.46185887e+01 -5.34023558e-01  5.18768817e-01 -4.50013908e-01
  3.29923580e-01  5.03457043e+01 -8.82586749e+00 -1.35807104e+00
 -1.06938635e+00 -1.95690012e+00 -6.68745026e-02  2.58956748e+00
  1.84338027e+01  2.06760459e+00 -1.13943481e+00  1.19879011e+00
  5.17110677e-01 -2.15793448e+01 -1.38943021e+01  5.98445676e+00
 -1.21792408e-01 -1.10309064e+00  4.05375090e+00 -4.21895580e-01
 -2.73361830e+00  1.30134249e+00 -2.60651219e-01 -5.18276196e-01
  5.76199706e+00 -3.26082141e+01  1.36155804e-01  1.28600051e+00
  6.74528120e-01 -2.17213321e-02  2.50534242e-01 -1.69208332e+00
 -1.10357991e+00  1.03497267e-01  6.18943778e-01 -4.66542801e-01
 -5.70448547e-01 -1.93380729e+00  4.08310420e+00 -8.45145361e-01
 -3.47084539e+00 -2.74433553e+01  8.93027746e-01  2.28781018e+01
  6.73684219e-01  1.58994751e+01 -1.76365245e+01  3.90052271e+01
 -5.49588255e-01  1.72019713e+00  2.16416640e+00 -3.40580574e-01
 -1.31024986e+00  1.01651680e+01 -1.05103809e+00  3.38035557e-01
  4.85174019e+00 -1.03150323e+00 -8.36072430e-04 -1.50378323e+01
 -7.75406956e-01  5.04530178e-01  1.46141913e+00 -1.02142005e+00
  5.39633685e+00  6.67946853e-01  1.01747665e+01 -9.42656790e-01
 -1.18835788e+01  3.19967703e-01  1.16914862e+00  6.97031935e-01
 -8.66071042e-01  4.53307188e+00  1.61034587e+00 -5.49269085e-02
  7.17691926e-01  2.09876131e+00  1.58564702e+00 -7.46395987e-01
  1.70500522e-01 -2.70540959e+00 -1.49820979e+01  6.41099814e-01
  2.88685881e+00 -7.06045271e+00 -4.44386243e-01  9.35835091e-01
 -2.11487833e+00  1.64328759e+00 -6.35539108e-01 -9.70004360e-01
 -5.88489797e-02  4.31179827e+00 -1.38006901e-02  7.57852567e-01
  2.64948124e+01  1.37609469e+00  1.86879188e+01  6.54986638e-01
  6.57346187e-03 -2.01273755e+00  1.16325104e+00 -5.82713072e-01
  1.71374377e+00  8.26106590e-01 -2.55194127e+00 -4.38729553e+01
  1.39589904e+00  1.03658636e+01  1.36271209e+01 -1.01010711e+00
  2.88837067e+00  1.14485244e+00 -1.43607278e+00 -9.32666662e+00
 -7.86903904e+01  3.65598461e-02 -4.07612473e+00  1.59571094e-01
 -1.64102412e+00 -1.36441860e-01 -1.61605239e+00 -3.20179345e-01
 -1.22341241e+00 -1.20462006e+00  1.80600543e+00 -4.06836923e+01
  1.52059607e+00 -6.25699788e+00  1.45331577e+00 -1.75302876e+01
 -2.94795412e+01 -3.91708344e+01  3.77510850e+00 -1.28582405e+01
 -1.32547496e-01  2.36644754e+00  5.09517570e-01 -9.50686086e-02
 -2.98831009e-02 -1.54641453e+01 -5.09778842e-01  3.17388711e+00
  1.21362986e+00 -1.38269536e+00  5.82628207e-01  3.24940722e-02
 -1.30466479e+00  7.81257921e+00  1.15197584e+00 -1.09659238e+02
  4.63241129e-02  4.45585499e+00 -3.01598643e+01  1.20328889e+00
 -8.65778453e-02 -5.40359771e-01 -1.12972203e+00 -4.12071918e+01
 -1.74314700e-01 -3.47039910e-01 -4.35101272e+01  3.35778765e-01
 -6.66982909e+01  3.10975711e+01 -1.26009930e+00 -3.58831525e-01
  1.34634961e+01 -7.23933310e-01  1.24738312e-01  9.03540666e-01
 -8.65815179e+00 -1.30669500e+01 -1.04222554e+01  3.83004251e-01
  4.85247340e-01 -9.64938949e+00 -7.85111349e-01  3.16405678e+01
  3.77633937e-01  4.09802644e+00 -8.36027599e-01  7.05010749e+00
 -5.73591000e-01 -1.55829495e+00 -1.14556490e+00 -1.18053470e+00
 -4.09170531e-01  1.35298144e+00 -7.74320920e+00  1.51246217e-01
 -1.11665553e+00 -1.34373202e+01  2.76465158e-01  3.55004523e+00
 -1.13071767e+00 -5.42337674e-01  5.82665477e+00 -5.96157818e-01
  1.04227642e-01 -1.18306204e+00  3.79340625e-01  1.34495932e+00
  8.90744094e-02  3.93201182e+01  1.85189181e+00  1.46054400e-02
 -3.55131207e+00  2.17113854e+00 -6.85410452e-01  3.83462239e+01
 -4.66422573e+01 -8.29452303e-02 -7.72617499e+00 -8.17093179e-01
  8.69139320e+00 -3.62670208e+00 -4.07284996e-01 -1.89853580e+00
  5.70505240e-01 -2.77815828e-01 -2.52331618e+01  3.92483647e+00
  4.35868934e-01 -1.32555061e-01  3.85343302e+01 -6.93582219e+01
 -6.03145015e+01 -2.83616150e-01 -6.95366625e-01 -2.19017942e+00
  6.64523973e-01  9.44616048e-01  4.59497323e+01  6.73169948e-01
  2.59553650e+00  5.13216115e+00  9.98640822e-01 -6.28409069e+01
  1.94299568e-02  5.03456297e-01 -8.83124110e-01 -4.72535607e-01
  7.93272784e-01  4.48929364e-01  1.98834164e+00  1.08058879e+00
  2.48769339e-01 -8.89671073e-01 -3.34604976e-01  1.57566373e+01
 -1.41372199e+00 -1.11149133e+00  1.16093996e+00  5.45322119e+00
 -4.09287220e+01 -1.89253491e+00  1.52333068e+00  4.94273656e+00
  4.52864384e+01 -5.17253896e-01  6.26997873e-01  5.73234446e-02
 -5.96170267e+01  1.14848328e+00 -3.41553529e+01 -1.58370843e+00]","[-2.00292240e+01  8.36449372e-01  2.56513096e+01 -3.91202478e-01
  4.74254674e-01 -5.81495015e+00  7.11320015e-01 -2.23705785e+00
  1.19639708e+00  1.10682308e+01  6.78726981e-01  6.20621848e+00
 -5.23986505e-01 -1.78258161e-01  1.33184697e+00 -8.30730983e-02
  1.60468776e-01 -5.95271911e-01  2.24039401e-01 -3.19103760e-01
  1.61870642e+00  9.30241858e-01 -1.02195602e+00  2.32143708e+00
  6.12910238e-02 -2.02595661e+00 -9.81877273e-01  9.44550328e-03
  1.39959307e+00  3.05726963e+00 -5.15069472e-01  5.42287031e+00
 -9.49073075e+00  4.71569129e-01  3.08636817e-01 -1.02297178e+00
 -4.61929510e+01  1.17416925e+01 -2.01495150e+00  8.49031997e-01
  6.73160099e-01 -1.01401145e-01  7.01273300e-01 -4.87633940e-01
  2.75058763e-01 -4.93762137e-01  1.73147763e+00 -3.54999016e+01
 -1.45188966e+01 -2.78621929e+00 -2.01591161e+00 -1.75944832e-01
 -1.56680136e+00 -9.10996139e-01  1.00078989e+00 -1.42277868e+01
  6.54351010e-01  7.21653073e-01  1.81583108e+00 -1.72299380e-01
  1.05058333e-01  6.43090589e+01 -8.62562812e-01  1.56132078e+00
 -1.41917580e+00 -8.59268918e-01  3.57973981e-01  6.14942479e+00
 -2.31634205e+01  2.15878889e+01 -3.76249782e+00 -5.05021269e+01
  9.43637150e-01 -2.39502706e-01  2.17485644e-01  2.66215990e-01
  1.51984209e+00 -8.60600404e+00  7.94189481e-02  4.83351556e+01
  1.16948853e+00 -1.60994331e+01 -6.73463276e-01 -9.05913004e+00
  6.26490665e+00 -7.86230802e-01 -9.06480940e-01 -1.17050361e+00
  3.79587298e-01 -6.76558193e-01  1.90467355e+00 -3.21094558e-01
 -3.82833714e+01  1.16367256e-01  6.42771905e-02 -6.93561085e-01
  9.50334927e-01  6.85342493e+00 -5.14111923e-01 -1.26487271e+01
  2.58451622e+00  5.44998579e-01 -1.64151861e+00  2.86963727e-01
 -1.43905321e+00  2.34819691e-01  4.09836437e-01  1.87134884e+00
  2.03527424e+00 -3.89030935e+01 -8.61395827e+00  5.08498202e-01
  3.58695392e-01 -2.99970261e-01  1.19715131e-01  2.46474476e+00
 -3.84825252e-01 -4.50886073e-01  1.67395194e+00  8.23617154e-01
  1.44617286e+00 -2.65908931e-02  1.13393682e+00  1.58409252e+00
 -3.01715259e+00  8.84800068e+00 -8.48329192e+00 -4.24982069e+00
 -6.59164407e-01  9.95594919e-02  1.20424697e+00 -1.13661333e+00
 -1.84949689e+00  6.49969988e+00  8.06400052e-01 -6.49208711e-01
  1.98507362e-01  5.55368307e-01 -5.73807649e+00 -4.31290223e+01
 -2.41298242e-01  2.26576832e+00 -9.44165900e-01 -5.85841299e-01
 -5.81633193e-01 -1.21388796e+00  8.75501268e-01 -3.27913379e-01
  9.17971712e-01  1.48428418e-02  6.35380161e-01  5.22629125e-01
 -6.66769157e+00  5.73625016e+00 -3.11669840e+00 -1.60402973e+00
  2.45199367e+01  2.10870742e+01  1.42031883e+01 -4.82916543e-01
 -7.24955819e-01  3.28016705e+00  2.63027986e+00  2.52302433e+00
  1.31782498e+00  1.69867882e+00  8.97392501e-01  4.46463824e+01
  3.48810169e-01  5.21182107e+01  2.03454818e+00  6.61942923e-01
 -1.22619672e-01  1.85710585e+00  1.16473214e+00  1.10647790e+00
  2.05889758e+01  2.84927625e+01 -5.34085338e-01  1.98415313e+00
  3.52272540e-01  1.51167498e+00  6.36307617e+00  2.40532386e+00
  6.05255641e+00  1.77342141e+00 -1.34735676e+00  1.27781620e+00
  2.38620391e+01  8.92560839e-01  4.20101506e+01  1.96637432e+01
  4.70407853e+01 -3.52195257e-01  7.35628957e-01 -2.39791983e-01
 -5.18542485e+01  1.06870583e+00 -6.84255685e+00  6.86135757e-01
 -1.44722403e+00 -7.04251707e+01 -1.62132725e+00  3.46753584e-01
  2.05305957e+00  7.54567805e+00  6.23040584e-01  1.59896856e+00
  1.37628236e+00  9.74899847e-01 -1.83175674e+00 -3.97500137e+01
  1.10512742e+01 -8.18509099e-01 -7.09785726e+01  2.22628200e+00
 -8.05697287e-01 -1.66421720e-01 -3.56025155e+00 -6.89057990e-01
  1.37166717e+00 -2.74587585e+00  8.44957970e-01 -2.25026389e+00
  1.33858982e+00 -5.67552236e-01  5.14062003e-01  2.29921446e+01
  4.21450757e+00  5.79289236e-01 -8.83863084e-01 -3.91948941e-01
  1.61786598e+00 -4.05391666e+01 -2.77726822e+00 -7.59451892e-01
 -1.76421923e+00  3.23575616e+00 -3.84521667e-01  2.73302961e+00
 -1.33710971e+00  9.19716470e-01 -2.20284192e+00 -2.86777850e-01
 -6.51208594e+00 -7.14347669e+00  5.01030197e+01 -1.95085500e+01
 -4.49163357e-01  3.73315094e-01  1.42575892e+00  1.90238105e+00
 -1.10411002e+00  2.44897991e-02  2.54524596e-01  2.42218874e+00
 -1.33392497e+01 -3.99706994e+01  1.92481636e-01 -6.82958521e-01
  3.37019706e-02 -2.28638578e-01  9.50064619e+00  1.18106310e+00
 -6.92466761e-01 -1.11888107e+00 -1.13038434e+00  8.66378592e-01
  5.90341750e+00 -9.53227359e-01  4.88320826e+00 -1.45340081e+00
 -5.00368673e+00  5.57526201e+01  6.95484466e-01  3.45866569e+01
 -1.51405118e+00 -4.03886357e+01  7.29266392e+01 -6.13483195e+00
  9.81858409e-01 -2.86005040e+00 -6.22292320e-01 -1.94624653e-01
 -2.94664608e-01 -5.77253421e+00  1.52974059e+00 -6.80599575e-01
  5.56344166e+01 -1.37728514e+00  1.38277901e+00  2.87166689e+01
  9.27290412e-01 -2.71403407e+00 -5.99275628e-01  1.29351933e+00
 -1.36504418e+00  2.23056123e+00  5.83796014e+00 -1.82398905e+00
 -2.98223690e+00  1.01793043e+00 -4.33127790e-01 -5.74990876e-01
  7.92250755e-01 -2.30744526e+00 -6.89317064e+00  6.52967617e-01
 -1.73561713e+00 -6.39099549e+00 -1.79739225e+00 -1.61045125e+00
  9.26118442e-01 -3.59363155e+00 -1.04692235e+00 -2.32326323e-01
  1.42518150e+00 -9.23794883e+00 -1.22803084e+00 -2.78840574e-02
  3.51711707e+00  8.14302438e-01 -1.40968359e+00  1.10845388e+00
  6.14894156e-01 -5.10687305e+00 -9.05990182e-02 -1.90960065e+00
  2.23924364e+01 -9.17610261e-01  9.62598118e+00  4.28708452e-01
 -1.90675678e+00  7.23713404e-02  1.25888234e+01 -6.04290338e-01
  4.75450836e+00 -2.24333798e+00  4.15276455e-01 -1.62214681e+00
  5.89646235e-01  6.41586254e+00  5.07875072e+00 -1.27952684e-01
  1.47999381e+00  1.03899252e+00  8.73594943e-01 -3.28078450e+00
 -1.14955219e+01  1.24442242e-01  1.09098741e+01  2.45805366e-01
  9.45344183e-02 -1.63529256e+00 -5.72348832e-01  2.45410562e+00
  1.79132171e+00 -7.41388185e-01 -2.93709900e-01  2.20088878e+01
 -9.41857435e-01 -6.78847862e+00 -2.91213373e+00  2.25318683e+01
 -2.52276914e+01 -9.75641468e+00  3.09305014e-01  3.11857111e+01
  1.52665947e+00  3.81712382e-01  1.52738250e+00 -1.61157153e+01
 -1.24116828e+00  1.05753778e+01 -1.11383234e+00  6.39065289e+00
  3.60525037e-01 -1.54073387e+00 -1.18882245e+00  2.17450698e+00
  1.43912773e+00  4.36252909e+00 -2.77918732e-01  1.94256175e+00
  1.32227434e+00 -1.03651419e+01  3.85319599e+01  1.10936696e+00
 -1.59683243e+00 -7.75422305e-02  1.33450557e+00 -1.29302223e+01
  1.92755539e-01  9.40294280e-01  4.58897976e+01  1.87853141e-03
